Date,Open,High,Low,Close,Adj Close,Volume
2021-06-04,164.820007,171.199997,161.820007,171.199997,171.199997,516368
2021-06-07,170.660004,173.679993,167.119995,169.759995,169.759995,454673
2021-06-08,169.279999,172.199997,168.000000,171.000000,171.000000,418030
2021-06-09,173.000000,178.800003,170.800003,176.500000,176.500000,879838
2021-06-10,177.100006,178.259995,172.580002,174.000000,174.000000,284215
2021-06-11,174.000000,186.500000,172.820007,185.800003,185.800003,674704
2021-06-14,186.199997,187.899994,182.660004,186.779999,186.779999,406463
2021-06-15,191.500000,204.699997,190.899994,198.979996,198.979996,1572918
2021-06-16,207.000000,211.649994,186.000000,186.139999,186.139999,1529527
2021-06-17,185.000000,186.399994,178.220001,181.000000,181.000000,843200
2021-06-18,182.000000,183.860001,179.000000,183.860001,183.860001,889324
2021-06-21,183.860001,184.619995,179.419998,183.380005,183.380005,256814
2021-06-22,182.979996,185.960007,177.119995,177.779999,177.779999,356451
2021-06-23,177.100006,178.720001,173.039993,178.000000,178.000000,575110
2021-06-24,178.000000,182.399994,176.539993,180.039993,180.039993,394299
2021-06-25,180.000000,184.100006,179.000000,179.720001,179.720001,511215
2021-06-28,179.619995,187.600006,178.059998,185.500000,185.500000,504103
2021-06-29,185.000000,193.240005,185.000000,188.360001,188.360001,667808
2021-06-30,187.380005,190.000000,182.600006,185.020004,185.020004,506269
2021-07-01,185.100006,190.960007,185.100006,188.759995,188.759995,365127
2021-07-02,189.679993,192.800003,188.800003,190.199997,190.199997,264189
2021-07-05,192.619995,192.899994,189.339996,191.899994,191.899994,146929
2021-07-06,191.899994,192.500000,187.320007,187.320007,187.320007,437746
2021-07-07,189.679993,193.500000,186.860001,193.399994,193.399994,407522
2021-07-08,192.000000,193.899994,186.820007,187.479996,187.479996,319783
2021-07-09,189.139999,189.880005,187.100006,188.000000,188.000000,220831
2021-07-12,190.199997,202.000000,190.100006,201.850006,201.850006,1032701
2021-07-13,202.500000,206.149994,201.300003,203.449997,203.449997,417145
2021-07-14,203.000000,203.199997,195.500000,195.940002,195.940002,329109
2021-07-15,195.979996,197.660004,193.119995,194.919998,194.919998,400152
2021-07-16,194.940002,197.960007,193.500000,194.139999,194.139999,279128
2021-07-19,193.600006,194.000000,184.639999,186.300003,186.300003,508610
2021-07-20,186.860001,188.800003,185.139999,187.600006,187.600006,399604
2021-07-21,188.000000,194.240005,180.399994,184.479996,184.479996,415891
2021-07-22,187.300003,191.000000,185.240005,186.039993,186.039993,254135
2021-07-23,187.500000,189.080002,185.860001,186.279999,186.279999,219461
2021-07-26,188.899994,188.899994,182.339996,184.000000,184.000000,338742
2021-07-27,184.419998,184.779999,181.220001,183.220001,183.220001,317100
2021-07-28,183.220001,184.059998,176.800003,183.779999,183.779999,669129
2021-07-29,186.000000,189.300003,182.860001,184.000000,184.000000,540016
2021-07-30,182.660004,184.800003,178.639999,184.740005,184.740005,307103
2021-08-02,183.479996,183.479996,174.600006,175.000000,175.000000,828778
2021-08-03,177.000000,177.380005,174.100006,175.520004,175.520004,411366
2021-08-04,175.520004,178.000000,172.660004,175.100006,175.100006,244126
2021-08-05,175.880005,179.779999,174.740005,178.240005,178.240005,290573
2021-08-06,178.300003,178.339996,173.500000,174.119995,174.119995,181795
2021-08-09,175.000000,175.240005,170.660004,172.000000,172.000000,230117
2021-08-10,172.600006,172.800003,166.160004,166.160004,166.160004,527025
2021-08-11,166.199997,168.559998,164.080002,167.360001,167.360001,226485
2021-08-12,167.000000,168.080002,164.740005,166.860001,166.860001,175533
2021-08-13,167.600006,172.880005,166.479996,168.899994,168.899994,197493
2021-08-16,168.899994,170.500000,165.000000,165.000000,165.000000,279203
2021-08-17,165.500000,171.539993,164.500000,171.020004,171.020004,396754
2021-08-18,170.139999,170.399994,166.500000,166.600006,166.600006,214894
2021-08-19,167.080002,168.679993,164.580002,168.300003,168.300003,192913
2021-08-20,168.279999,168.300003,164.380005,165.740005,165.740005,412701
2021-08-23,166.160004,167.779999,164.199997,165.220001,165.220001,191400
2021-08-24,166.220001,166.880005,165.020004,165.779999,165.779999,178932
2021-08-25,165.720001,166.399994,164.139999,165.580002,165.580002,229919
2021-08-26,164.979996,170.899994,163.199997,168.039993,168.039993,460051
2021-08-27,168.220001,168.479996,165.500000,167.779999,167.779999,205621
2021-08-30,167.880005,169.880005,164.399994,167.619995,167.619995,440313
2021-08-31,167.779999,172.619995,167.279999,169.320007,169.320007,718032
2021-09-01,171.000000,173.899994,169.399994,170.360001,170.360001,438621
2021-09-02,180.000000,192.960007,179.600006,189.979996,189.979996,1619048
2021-09-03,189.979996,192.059998,185.000000,187.020004,187.020004,426207
2021-09-06,187.339996,189.199997,185.020004,188.000000,188.000000,298438
2021-09-07,186.899994,187.580002,181.800003,185.000000,185.000000,424729
2021-09-08,185.000000,185.000000,178.300003,178.500000,178.500000,466063
2021-09-09,177.899994,180.679993,176.600006,180.679993,180.679993,325655
2021-09-10,180.699997,183.860001,179.179993,181.419998,181.419998,307768
2021-09-13,182.259995,188.699997,181.500000,187.940002,187.940002,489358
2021-09-14,189.000000,189.759995,184.240005,188.779999,188.779999,427519
2021-09-15,187.399994,191.600006,186.639999,190.860001,190.860001,350844
2021-09-16,191.000000,196.500000,191.000000,196.360001,196.360001,597918
2021-09-17,197.000000,199.419998,192.279999,195.000000,195.000000,1079275
2021-09-20,192.119995,192.259995,184.000000,184.419998,184.419998,384305
2021-09-21,184.199997,188.000000,183.000000,184.800003,184.800003,367099
2021-09-22,186.199997,192.679993,185.800003,190.100006,190.100006,443804
2021-09-23,191.000000,196.500000,190.419998,193.000000,193.000000,256997
2021-09-24,192.740005,192.800003,184.020004,184.020004,184.020004,363197
2021-09-27,185.399994,186.139999,177.199997,181.179993,181.179993,295818
2021-09-28,180.300003,185.000000,179.000000,183.820007,183.820007,230900
2021-09-29,184.000000,186.899994,183.000000,184.100006,184.100006,137603
2021-09-30,186.100006,191.800003,184.479996,191.800003,191.800003,364149
2021-10-01,190.500000,195.399994,186.520004,189.539993,189.539993,433807
2021-10-04,188.119995,188.119995,182.500000,184.100006,184.100006,423246
2021-10-05,184.000000,194.000000,182.500000,194.000000,194.000000,516587
2021-10-06,192.699997,193.779999,188.000000,193.139999,193.139999,375756
2021-10-07,190.000000,197.300003,189.679993,194.100006,194.100006,494755
2021-10-08,193.880005,196.699997,192.660004,194.860001,194.860001,253153
2021-10-11,194.759995,197.899994,192.800003,195.199997,195.199997,272269
2021-10-12,195.160004,204.800003,195.160004,203.899994,203.899994,618027
2021-10-13,203.050003,209.399994,200.800003,208.850006,208.850006,402533
2021-10-14,208.800003,212.000000,199.300003,200.000000,200.000000,577646
2021-10-15,200.800003,201.000000,188.020004,188.119995,188.119995,963877
2021-10-18,188.800003,191.500000,186.100006,189.059998,189.059998,334339
2021-10-19,189.100006,197.520004,189.100006,197.479996,197.479996,303807
2021-10-20,197.000000,197.580002,193.500000,193.600006,193.600006,209050
2021-10-21,183.419998,184.460007,175.759995,181.000000,181.000000,1260413
2021-10-22,181.000000,184.979996,181.000000,184.279999,184.279999,289500
2021-10-25,185.500000,187.679993,184.699997,187.199997,187.199997,222791
2021-10-26,187.259995,188.500000,182.000000,182.000000,182.000000,215290
2021-10-27,181.820007,183.139999,176.199997,178.020004,178.020004,348705
2021-10-28,178.979996,180.520004,172.820007,172.820007,172.820007,370009
2021-10-29,174.100006,177.199997,172.580002,173.880005,173.880005,383668
2021-11-01,null,null,null,null,null,null
2021-11-02,176.199997,176.199997,170.660004,173.419998,173.419998,323189
2021-11-03,173.820007,177.320007,173.000000,173.600006,173.600006,406803
2021-11-04,174.020004,181.600006,173.220001,181.100006,181.100006,281405
2021-11-05,182.000000,183.199997,177.419998,178.820007,178.820007,206708
2021-11-08,178.820007,181.880005,178.220001,179.000000,179.000000,85696
2021-11-09,178.399994,182.860001,178.240005,181.699997,181.699997,194948
2021-11-10,182.259995,182.500000,178.360001,180.740005,180.740005,148479
2021-11-11,null,null,null,null,null,null
2021-11-12,182.500000,187.279999,182.080002,184.800003,184.800003,305790
2021-11-15,184.720001,189.860001,183.320007,183.320007,183.320007,257870
2021-11-16,184.000000,187.360001,182.380005,183.000000,183.000000,247348
2021-11-17,184.500000,184.500000,179.220001,179.940002,179.940002,198916
2021-11-18,179.919998,181.880005,178.000000,181.339996,181.339996,181267
2021-11-19,180.000000,189.600006,178.500000,189.000000,189.000000,463903
2021-11-22,189.000000,197.500000,186.600006,194.479996,194.479996,604454
2021-11-23,194.000000,201.000000,190.399994,201.000000,201.000000,959888
2021-11-24,199.880005,201.000000,186.500000,186.539993,186.539993,556521
2021-11-25,189.000000,190.979996,185.179993,187.080002,187.080002,194865
2021-11-26,185.000000,186.800003,181.100006,185.520004,185.520004,553810
2021-11-29,187.000000,198.800003,186.940002,191.520004,191.520004,538882
2021-11-30,180.000000,186.500000,175.300003,182.759995,182.759995,1307219
2021-12-01,183.539993,185.600006,178.100006,185.000000,185.000000,450969
2021-12-02,182.500000,183.699997,177.500000,180.000000,180.000000,361135
2021-12-03,181.580002,183.580002,179.919998,181.460007,181.460007,621878
2021-12-06,182.100006,185.339996,181.100006,184.000000,184.000000,278651
2021-12-07,184.899994,189.679993,183.399994,185.580002,185.580002,364939
2021-12-08,185.399994,188.059998,183.539993,186.199997,186.199997,249958
2021-12-09,184.000000,186.759995,178.580002,180.139999,180.139999,319071
2021-12-10,179.779999,181.300003,178.059998,178.539993,178.539993,147386
2021-12-13,178.660004,183.580002,178.660004,182.619995,182.619995,266656
2021-12-14,182.619995,184.259995,172.919998,172.919998,172.919998,447537
2021-12-15,173.199997,181.559998,172.940002,179.000000,179.000000,370788
2021-12-16,183.500000,187.240005,181.000000,183.960007,183.960007,464350
2021-12-17,182.720001,189.059998,182.100006,188.960007,188.960007,752662
2021-12-20,184.240005,193.039993,184.059998,193.039993,193.039993,408734
2021-12-21,191.000000,193.000000,187.020004,191.360001,191.360001,220562
2021-12-22,191.399994,197.839996,191.000000,197.839996,197.839996,334359
2021-12-23,197.839996,197.860001,191.220001,194.580002,194.580002,224342
2021-12-24,194.580002,194.580002,194.580002,194.580002,194.580002,0
2021-12-27,191.179993,197.259995,188.199997,195.279999,195.279999,301036
2021-12-28,194.000000,195.199997,189.600006,190.500000,190.500000,260010
2021-12-29,189.500000,193.500000,188.520004,190.119995,190.119995,162686
2021-12-30,189.199997,192.899994,189.199997,192.899994,192.899994,162817
2021-12-31,192.899994,192.899994,192.899994,192.899994,192.899994,0
2022-01-03,192.880005,201.899994,192.360001,200.600006,200.600006,650787
2022-01-04,200.899994,201.800003,197.699997,198.460007,198.460007,513845
2022-01-05,198.000000,204.000000,197.199997,204.000000,204.000000,348892
2022-01-06,null,null,null,null,null,null
2022-01-07,200.399994,201.550003,195.880005,198.639999,198.639999,530654
2022-01-10,198.600006,199.660004,188.100006,188.100006,188.100006,403340
2022-01-11,189.500000,193.100006,188.199997,188.559998,188.559998,343540
2022-01-12,189.300003,196.660004,186.000000,196.000000,196.000000,523991
2022-01-13,193.000000,197.759995,192.000000,193.020004,193.020004,294449
2022-01-14,192.960007,195.339996,189.699997,191.000000,191.000000,256701
2022-01-17,191.500000,191.820007,188.699997,191.000000,191.000000,113825
2022-01-18,190.000000,208.100006,186.460007,194.000000,194.000000,1468991
2022-01-19,192.000000,192.380005,187.000000,187.740005,187.740005,541809
2022-01-20,189.300003,192.360001,187.479996,190.000000,190.000000,394610
2022-01-21,189.000000,191.000000,184.160004,186.000000,186.000000,377091
2022-01-24,185.000000,187.500000,176.000000,178.000000,178.000000,492727
2022-01-25,178.000000,180.880005,172.399994,172.820007,172.820007,515298
2022-01-26,173.500000,177.199997,172.020004,173.119995,173.119995,316123
2022-01-27,171.960007,175.720001,168.559998,175.399994,175.399994,269912
2022-01-28,175.000000,176.899994,166.100006,166.220001,166.220001,474339
2022-01-31,169.199997,180.059998,166.500000,180.059998,180.059998,524308
2022-02-01,181.279999,185.899994,177.820007,180.940002,180.940002,888178
2022-02-02,182.000000,186.600006,180.940002,185.839996,185.839996,372931
2022-02-03,183.240005,185.839996,182.460007,185.000000,185.000000,112530
2022-02-04,183.000000,187.339996,177.880005,177.880005,177.880005,360363
2022-02-07,178.020004,181.320007,176.000000,179.559998,179.559998,407030
2022-02-08,179.259995,180.000000,173.399994,178.460007,178.460007,495046
2022-02-09,179.800003,183.600006,177.940002,183.600006,183.600006,363955
2022-02-10,183.800003,184.000000,178.160004,181.479996,181.479996,197816
2022-02-11,180.759995,180.759995,176.800003,178.020004,178.020004,242564
2022-02-14,173.679993,180.779999,172.899994,178.800003,178.800003,466445
2022-02-15,180.000000,187.360001,179.419998,180.860001,180.860001,622285
2022-02-16,187.500000,188.000000,180.199997,181.800003,181.800003,334219
2022-02-17,182.000000,183.800003,178.600006,180.000000,180.000000,346062
2022-02-18,180.000000,182.320007,174.800003,174.800003,174.800003,274160
2022-02-21,176.559998,177.199997,168.380005,169.000000,169.000000,322394
2022-02-22,166.000000,171.100006,159.199997,171.100006,171.100006,403438
2022-02-23,175.740005,179.899994,169.000000,169.399994,169.399994,418291
2022-02-24,160.000000,164.000000,150.199997,159.860001,159.860001,763166
2022-02-25,164.320007,167.479996,160.220001,164.399994,164.399994,427057
2022-02-28,161.419998,170.000000,159.039993,168.399994,168.399994,653468
2022-03-01,170.000000,171.960007,166.919998,168.300003,168.300003,597472
2022-03-02,167.000000,175.000000,165.979996,172.520004,172.520004,581855
2022-03-03,171.500000,172.000000,163.000000,163.000000,163.000000,434390
2022-03-04,163.000000,165.880005,159.559998,161.279999,161.279999,312568
2022-03-07,158.000000,163.479996,155.000000,162.880005,162.880005,578622
2022-03-08,162.000000,164.880005,156.000000,157.960007,157.960007,437218
2022-03-09,160.399994,164.500000,160.160004,162.059998,162.059998,351241
2022-03-10,162.720001,164.380005,158.000000,158.000000,158.000000,298591
2022-03-11,160.339996,165.279999,158.520004,163.520004,163.520004,343457
2022-03-14,163.639999,166.699997,160.520004,162.699997,162.699997,300110
2022-03-15,163.000000,169.399994,161.740005,166.919998,166.919998,356643
2022-03-16,169.000000,172.360001,166.059998,170.300003,170.300003,518055
2022-03-17,171.500000,173.899994,168.800003,173.000000,173.000000,388040
2022-03-18,173.779999,174.380005,168.199997,170.119995,170.119995,509006
2022-03-21,168.559998,172.800003,168.199997,171.320007,171.320007,183151
2022-03-22,186.940002,187.139999,171.679993,174.179993,174.179993,1108734
2022-03-23,174.880005,181.399994,174.300003,177.960007,177.960007,491886
2022-03-24,178.000000,178.020004,174.000000,175.979996,175.979996,237858
2022-03-25,176.100006,178.940002,174.000000,175.440002,175.440002,219224
